http://www.iana.org/assignments/media-types/application/city+json ,application/city+json
http://www.iana.org/assignments/media-types/application/clr ,application/clr
http://www.iana.org/assignments/media-types/application/clue+xml ,application/clue+xml
http://www.iana.org/assignments/media-types/application/clue_info+xml ,application/clue_info+xml
http://www.iana.org/assignments/media-types/application/cms ,application/cms
http://www.iana.org/assignments/media-types/application/cnrp+xml ,application/cnrp+xml
http://www.iana.org/assignments/media-types/application/coap-group+json ,application/coap-group+json
http://www.iana.org/assignments/media-types/application/coap-payload ,application/coap-payload
http://www.iana.org/assignments/media-types/application/commonground ,application/commonground
http://www.iana.org/assignments/media-types/application/concise-problem-details+cbor ,application/concise-problem-details+cbor
http://www.iana.org/assignments/media-types/application/conference-info+xml ,application/conference-info+xml
http://www.iana.org/assignments/media-types/application/cose ,application/cose
http://www.iana.org/assignments/media-types/application/cose-key ,application/cose-key
http://www.iana.org/assignments/media-types/application/cose-key-set ,application/cose-key-set
http://www.iana.org/assignments/media-types/application/cose-x509 ,application/cose-x509
http://www.iana.org/assignments/media-types/application/cpl+xml ,application/cpl+xml
http://www.iana.org/assignments/media-types/application/csrattrs ,application/csrattrs
http://www.iana.org/assignments/media-types/application/csta+xml ,application/csta+xml
http://www.iana.org/assignments/media-types/application/csvm+json ,application/csvm+json
http://www.iana.org/assignments/media-types/application/cwl ,application/cwl
http://www.iana.org/assignments/media-types/application/cwl+json ,application/cwl+json
http://www.iana.org/assignments/media-types/application/cwl+yaml ,application/cwl+yaml
http://www.iana.org/assignments/media-types/application/cwt ,application/cwt
http://www.iana.org/assignments/media-types/application/cybercash ,application/cybercash
http://www.iana.org/assignments/media-types/application/dash+xml ,application/dash+xml
http://www.iana.org/assignments/media-types/application/dash-patch+xml ,application/dash-patch+xml
http://www.iana.org/assignments/media-types/application/dashdelta ,application/dashdelta
http://www.iana.org/assignments/media-types/application/davmount+xml ,application/davmount+xml
http://www.iana.org/assignments/media-types/application/dca-rft ,application/dca-rft
http://www.iana.org/assignments/media-types/application/dec-dx ,application/dec-dx
http://www.iana.org/assignments/media-types/application/dialog-info+xml ,application/dialog-info+xml
http://www.iana.org/assignments/media-types/application/dicom ,application/dicom
http://www.iana.org/assignments/media-types/application/dicom+json ,application/dicom+json
http://www.iana.org/assignments/media-types/application/dicom+xml ,application/dicom+xml
http://www.iana.org/assignments/media-types/application/dns ,application/dns
http://www.iana.org/assignments/media-types/application/dns+json ,application/dns+json
http://www.iana.org/assignments/media-types/application/dns-message ,application/dns-message
http://www.iana.org/assignments/media-types/application/dots+cbor ,application/dots+cbor
http://www.iana.org/assignments/media-types/application/dpop+jwt ,application/dpop+jwt
http://www.iana.org/assignments/media-types/application/dskpp+xml ,application/dskpp+xml
http://www.iana.org/assignments/media-types/application/dssc+der ,application/dssc+der
http://www.iana.org/assignments/media-types/application/dssc+xml ,application/dssc+xml
http://www.iana.org/assignments/media-types/application/dvcs ,application/dvcs
http://www.iana.org/assignments/media-types/application/ecmascript ,application/ecmascript
http://www.iana.org/assignments/media-types/application/edhoc+cbor-seq ,application/edhoc+cbor-seq
http://www.iana.org/assignments/media-types/application/efi ,application/efi
http://www.iana.org/assignments/media-types/application/elm+json ,application/elm+json
http://www.iana.org/assignments/media-types/application/elm+xml ,application/elm+xml
http://www.iana.org/assignments/media-types/application/emma+xml ,application/emma+xml
http://www.iana.org/assignments/media-types/application/emotionml+xml ,application/emotionml+xml
http://www.iana.org/assignments/media-types/application/encaprtp ,application/encaprtp
http://www.iana.org/assignments/media-types/application/epp+xml ,application/epp+xml
