http://publications.europa.eu/resource/authority/licence/DLDE_ZERO_2_0,DLDE_ZERO_2_0,https://www.govdata.de/dl-de/by-2-0
http://publications.europa.eu/resource/authority/licence/ECL_1_0,ECL_1_0,https://opensource.org/licenses/ECL-1.0
http://publications.europa.eu/resource/authority/licence/ECL_2_0,ECL_2_0,https://opensource.org/licenses/ECL-2.0
http://publications.europa.eu/resource/authority/licence/ECOS_2_0,ECOS_2_0,https://opensource.org/licenses/eCos-2.0
http://publications.europa.eu/resource/authority/licence/EFL_1_0,EFL_1_0,https://opensource.org/licenses/EFL-1.0
http://publications.europa.eu/resource/authority/licence/EFL_2,EFL_2,https://opensource.org/licenses/EFL-2.0
http://publications.europa.eu/resource/authority/licence/ENTESSA,ENTESSA,https://opensource.org/licenses/Entessa
http://publications.europa.eu/resource/authority/licence/EPL_1_0,EPL_1_0,https://opensource.org/licenses/EPL-1.0
http://publications.europa.eu/resource/authority/licence/EPL_2_0,EPL_2_0,https://opensource.org/licenses/EPL-2.0
http://publications.europa.eu/resource/authority/licence/ETALAB_2_0,ETALAB_2_0,https://www.etalab.gouv.fr/licence-ouverte-open-licence/
http://publications.europa.eu/resource/authority/licence/EUPL_1_0,EUPL_1_0,http://ec.europa.eu/idabc/en/document/7330.html
http://publications.europa.eu/resource/authority/licence/EUPL_1_1,EUPL_1_1,https://joinup.ec.europa.eu/collection/eupl/eupl-text-11-12
http://publications.europa.eu/resource/authority/licence/EUPL_1_2,EUPL_1_2,https://joinup.ec.europa.eu/collection/eupl/eupl-text-11-12
http://publications.europa.eu/resource/authority/licence/EUROGEO_2022,EUROGEO_2022,https://www.mapsforeurope.org/licence
http://publications.europa.eu/resource/authority/licence/EU_DATAGRID,EU_DATAGRID,https://opensource.org/licenses/EUDatagrid
http://publications.europa.eu/resource/authority/licence/FAIR,FAIR,https://opensource.org/licenses/Fair
http://publications.europa.eu/resource/authority/licence/FRAMEWORX_1_0,FRAMEWORX_1_0,https://opensource.org/licenses/Frameworx-1.0
http://publications.europa.eu/resource/authority/licence/GNU_FDL,GNU_FDL,http://www.gnu.org/licenses/licenses.html
http://publications.europa.eu/resource/authority/licence/GNU_FDL_1_1,GNU_FDL_1_1,https://gnu.org/licenses/old-licenses/fdl-1.1
http://publications.europa.eu/resource/authority/licence/GNU_FDL_1_2,GNU_FDL_1_2,ttps://gnu.org/licenses/old-licenses/fdl-1.2
http://publications.europa.eu/resource/authority/licence/GNU_FDL_1_3,GNU_FDL_1_3,http://www.gnu.org/licenses/licenses.html
http://publications.europa.eu/resource/authority/licence/GPL_2_0,GPL_2_0,https://opensource.org/licenses/GPL-2.0
http://publications.europa.eu/resource/authority/licence/GPL_3_0,GPL_3_0,https://opensource.org/licenses/GPL-3.0
http://publications.europa.eu/resource/authority/licence/HPND,HPND,https://opensource.org/licenses/HPND
http://publications.europa.eu/resource/authority/licence/HROD,HROD,http://data.gov.hr/open-licence-republic-croatia
http://publications.europa.eu/resource/authority/licence/IODL_1_0,IODL_1_0,http://www.formez.it/iodl/
http://publications.europa.eu/resource/authority/licence/IODL_2_0,IODL_2_0,https://www.dati.gov.it/content/italian-open-data-license-v20
http://publications.europa.eu/resource/authority/licence/IPA,IPA,https://opensource.org/licenses/IPA
http://publications.europa.eu/resource/authority/licence/IPL_1_0,IPL_1_0,https://opensource.org/licenses/IPL-1.0
http://publications.europa.eu/resource/authority/licence/ISA_OML,ISA_OML,https://joinup.ec.europa.eu/licence/isa-open-metadata-licence-v11
http://publications.europa.eu/resource/authority/licence/ISA_OML_1_1,ISA_OML_1_1,https://joinup.ec.europa.eu/licence/isa-open-metadata-licence-v11
http://publications.europa.eu/resource/authority/licence/ISC,ISC,https://opensource.org/licenses/ISC
http://publications.europa.eu/resource/authority/licence/LGPL_2_1,LGPL_2_1,https://opensource.org/licenses/LGPL-2.1
http://publications.europa.eu/resource/authority/licence/LGPL_3_0,LGPL_3_0,https://opensource.org/licenses/LGPL-3.0
http://publications.europa.eu/resource/authority/licence/LILIQ_P_1_1,LILIQ_P_1_1,https://opensource.org/licenses/LiLiQ-P-1.1
http://publications.europa.eu/resource/authority/licence/LILIQ_RPLUS_1_1,LILIQ_RPLUS_1_1,https://opensource.org/licenses/LiLiQ-Rplus-1.1
http://publications.europa.eu/resource/authority/licence/LILIQ_R_1_1,LILIQ_R_1_1,https://opensource.org/licenses/LiLiQ-R-1.1
http://publications.europa.eu/resource/authority/licence/LPL_1_0,LPL_1_0,https://opensource.org/licenses/LPL-1.0
http://publications.europa.eu/resource/authority/licence/LPL_1_02,LPL_1_02,https://opensource.org/licenses/LPL-1.02
http://publications.europa.eu/resource/authority/licence/LPPL_1_3C,LPPL_1_3C,https://opensource.org/licenses/LPPL-1.3c
http://publications.europa.eu/resource/authority/licence/MIROS,MIROS,https://opensource.org/licenses/MS-RL
http://publications.europa.eu/resource/authority/licence/MIT,MIT,https://opensource.org/licenses/MIT
http://publications.europa.eu/resource/authority/licence/MOTOSOTO,MOTOSOTO,https://opensource.org/licenses/Motosoto
http://publications.europa.eu/resource/authority/licence/MPL_1_0,MPL_1_0,https://opensource.org/licenses/MPL-1.0
http://publications.europa.eu/resource/authority/licence/MPL_1_1,MPL_1_1,https://opensource.org/licenses/MPL-1.1
http://publications.europa.eu/resource/authority/licence/MPL_2_0,MPL_2_0,https://opensource.org/licenses/MPL-2.0
http://publications.europa.eu/resource/authority/licence/MS_PL,MS_PL,https://opensource.org/licenses/MS-PL
http://publications.europa.eu/resource/authority/licence/MS_RL,MS_RL,https://opensource.org/licenses/MS-RL
http://publications.europa.eu/resource/authority/licence/MULTICS,MULTICS,https://opensource.org/licenses/Multics
http://publications.europa.eu/resource/authority/licence/NASA_1_3,NASA_1_3,https://opensource.org/licenses/NASA-1.3
